"","ID","Description","Count","GeneRatio","geneID"
"GO:0048584","GO:0048584","positive regulation of response to stimulus",150,"150/901","CFH/CASP10/BAIAP3/MAPK8IP2/TENM1/SLC11A1/BTN3A1/BAK1/TIMP2/FLT4/CREB3L3/ABCA7/ASPM/FGFR3/PVR/TP63/PAG1/ADCYAP1R1/MEF2C/FYB1/TRAF5/OXCT1/YPEL3/ICAM1/DDT/PDGFB/CTSG/CD40/NFATC2/TBL1X/NFAT5/ZNF423/CCL22/CCL17/CD276/KCNN4/IL27RA/PLEKHA4/CAV1/TGFBR1/ENG/ICAM2/RAB34/IL10RA/TTK/LY86/SEMA5A/GHR/APOA1/SASH3/LRP1/UNC5CL/BMP4/AJUBA/LBP/GADD45G/RARA/HAVCR2/MYO1G/SECTM1/PMAIP1/MYO10/IGFBP3/SYBU/PDCD4/ADRA2A/VEGFC/DOCK1/DIXDC1/AKR1C2/ADAM17/BANK1/DAB2/BMP6/PLA2R1/ANGPT1/PRKCA/FZD7/ELMO1/AUTS2/RUNX1/CD3G/ZBTB7B/SHC1/IL6R/ITGA5/GFI1/MSX1/BTNL9/PLEKHF1/APBB1/CHP2/STX3/SMAD3/AXL/ADRB2/C3AR1/PRNP/MAL/IL16/IL17D/C1QA/VEGFB/LPL/CLCF1/LCK/CADM1/ABAT/ADRA2C/SOCS3/PDE6G/CD300LF/EPOR/FPR3/PLA2G2A/PLSCR1/SRC/OCLN/MYO1C/C2CD4A/ARC/STK39/SUCNR1/CD3E/RASGEF1A/FCGR3A/PLPP4/HLA-DRA/CARD16/MICB/TRIM15/HLA-H/MIR23A/IGKV5-2/IGLV1-47/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/GSTM2/IGLC6/IGHV4-31/TNF/NFAM1/CHCHD10/IGKV1D-39/IKBKE/CD24"
"GO:0051050","GO:0051050","positive regulation of transport",73,"73/901","SCIN/BAIAP3/SELE/TENM1/RUFY3/CNTN1/SLC11A1/FHL1/BAK1/KCNQ1/KCNH2/PKP2/ABCA7/PLA2G10/TP63/SPAG5/MAP2/ADCYAP1R1/C1QTNF3/OXCT1/ACHE/UNC13D/TSPO/PDGFB/MYOM1/PARD6A/CEMIP/KCNN4/RETN/CAV1/APOA1/LRP1/ACE2/SFTPD/PMAIP1/SYBU/ADRA2A/VEGFC/DAB2/BMP6/PLA2R1/ANGPT1/ATP13A2/S100A1/APBB1/CHP2/SMAD3/AXL/ADRB2/PRNP/CD34/KCNE3/CADM1/ABAT/STAC3/CD300LF/MAGI2/KCNJ11/SLC38A3/CACNA1H/SRC/ACSL5/OCLN/MYO1C/ARC/STK39/SCAMP5/CES1/SREBF2/GSTM2/TNF/CHCHD10/FXYD1"
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity",13,"13/901","TRAF5/ICAM1/CD40/CAV1/WNT2/NDP/ARID5B/SMAD3/SLCO3A1/CARD16/TRIM15/TNF/NFAM1"
"GO:0051919","GO:0051919","positive regulation of fibrinolysis",0,"0/901",""
"GO:0075294","GO:0075294","positive regulation by symbiont of entry into host",1,"1/901","P4HB"
"GO:0110151","GO:0110151","positive regulation of biomineralization",5,"5/901","MEF2C/BMP4/BMP6/SMAD3/ADRB2"
"GO:0140409","GO:0140409","positive regulation of mRNA alternative polyadenylation",0,"0/901",""
"GO:0140471","GO:0140471","positive regulation of transepithelial migration of symbiont in host",0,"0/901",""
"GO:0150107","GO:0150107","positive regulation of protein localization to cell-cell junction",0,"0/901",""
"GO:1900048","GO:1900048","positive regulation of hemostasis",0,"0/901",""
"GO:1900097","GO:1900097","positive regulation of dosage compensation by inactivation of X chromosome",0,"0/901",""
"GO:1900454","GO:1900454","positive regulation of long-term synaptic depression",0,"0/901",""
"GO:1902474","GO:1902474","positive regulation of protein localization to synapse",0,"0/901",""
"GO:1902632","GO:1902632","positive regulation of membrane hyperpolarization",0,"0/901",""
"GO:1903666","GO:1903666","positive regulation of asexual reproduction",0,"0/901",""
"GO:1904181","GO:1904181","positive regulation of membrane depolarization",1,"1/901","TSPO"
"GO:1904874","GO:1904874","positive regulation of telomerase RNA localization to Cajal body",0,"0/901",""
"GO:1904912","GO:1904912","positive regulation of establishment of RNA localization to telomere",0,"0/901",""
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization",29,"29/901","BAIAP3/TENM1/RUFY3/TP63/C1QTNF3/OXCT1/ACHE/MYOM1/PARD6A/CEMIP/KCNN4/LRP1/PMAIP1/SYBU/VEGFC/BMP6/ATP13A2/APBB1/CHP2/SMAD3/PRNP/CD34/CADM1/ABAT/SRC/MYO1C/SCAMP5/SREBF2/TNF"
"GO:1905099","GO:1905099","positive regulation of guanyl-nucleotide exchange factor activity",0,"0/901",""
"GO:1905228","GO:1905228","positive regulation of adhesion of symbiont to host epithelial cell",0,"0/901",""
"GO:1905257","GO:1905257","positive regulation of RNA binding transcription factor activity",0,"0/901",""
"GO:1905339","GO:1905339","positive regulation of cohesin unloading",0,"0/901",""
"GO:1905514","GO:1905514","positive regulation of short-term synaptic potentiation",0,"0/901",""
"GO:1905954","GO:1905954","positive regulation of lipid localization",14,"14/901","ABCA7/PLA2G10/ACACB/RETN/CAV1/APOA1/LRP1/BMP6/PLA2R1/LPL/ACSL5/CES1/SREBF2/IKBKE"
"GO:0034260","GO:0034260","negative regulation of GTPase activity",1,"1/901","SH3BP4"
"GO:0042754","GO:0042754","negative regulation of circadian rhythm",0,"0/901",""
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity",7,"7/901","NLRP2/PLA2G10/ID2/HAVCR2/GFI1/PRNP/TCEAL7"
"GO:0043901","GO:0043901","negative regulation of multi-organism process",2,"2/901","ARHGDIB/TRIM15"
"GO:0045759","GO:0045759","negative regulation of action potential",1,"1/901","KCNE3"
"GO:0048086","GO:0048086","negative regulation of developmental pigmentation",0,"0/901",""
"GO:0048525","GO:0048525","negative regulation of viral process",5,"5/901","OASL/APOBEC3B/PLSCR1/TRIM15/TNF"
"GO:0048585","GO:0048585","negative regulation of response to stimulus",83,"83/901","GCLC/CYP26B1/MAPK8IP2/FUZ/GCLM/TIMP2/LTBP1/ATP2B4/PTPRU/CALCRL/CTNNA2/TP63/GRAMD4/RGS11/C1QTNF3/SEMA5B/GSTP1/PEBP1/ICAM1/TSPAN15/DDT/PDGFB/ACP5/IL27RA/JAK3/CAV1/TGFBR1/RNF43/SEMA5A/KNG1/FNDC4/APOA1/LRP1/BMP4/IFI6/RASL11B/AJUBA/SH3BP4/HAVCR2/NKX2-1/UACA/DUSP10/NKD2/IGFBP3/PDCD4/ADRA2A/FOXO1/ADAM17/BANK1/DAB2/PID1/ENPP3/MPV17L/ZBTB7B/SMAD3/ADRB2/PRNP/NRROS/CD34/TNK1/LPL/RNF152/MYOZ1/TMEM64/RGMA/ABAT/DUSP8/SOCS3/DLK1/CD300LF/BCL9L/MAGI2/SLC6A9/SRC/KANK2/STMN3/SERPINB2/CD3E/CARD16/MICB/MIR590/GSTM2/TNF"
"GO:0051051","GO:0051051","negative regulation of transport",27,"27/901","GCLC/KCNH2/ABCA7/MAOB/PLA2G10/SREBF1/ICAM1/CAV1/ASIC1/SLC43A1/ADRA2A/PLA2R1/PID1/ANGPT1/MPV17L/KCNE3/ABAT/ADRA2C/CD300LF/KCNJ11/SLC6A9/STK39/SCAMP5/SREBF2/TRIM15/GSTM2/TNF"
"GO:0051918","GO:0051918","negative regulation of fibrinolysis",0,"0/901",""
"GO:0110150","GO:0110150","negative regulation of biomineralization",1,"1/901","LTBP3"
"GO:0150119","GO:0150119","negative regulation of protein localization to cell-cell junction",0,"0/901",""
"GO:1900047","GO:1900047","negative regulation of hemostasis",5,"5/901","PDGFB/KNG1/CD34/ABAT/SERPINB2"
"GO:1900096","GO:1900096","negative regulation of dosage compensation by inactivation of X chromosome",0,"0/901",""
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation",1,"1/901","PRNP"
"GO:1900453","GO:1900453","negative regulation of long-term synaptic depression",0,"0/901",""
"GO:1901134","GO:1901134","negative regulation of coflocculation",0,"0/901",""
"GO:1902631","GO:1902631","negative regulation of membrane hyperpolarization",0,"0/901",""
"GO:1902684","GO:1902684","negative regulation of receptor localization to synapse",0,"0/901",""
"GO:1902886","GO:1902886","negative regulation of proteasome-activating ATPase activity",0,"0/901",""
"GO:1903665","GO:1903665","negative regulation of asexual reproduction",0,"0/901",""
"GO:1904180","GO:1904180","negative regulation of membrane depolarization",2,"2/901","IFI6/SRC"
"GO:1904873","GO:1904873","negative regulation of telomerase RNA localization to Cajal body",0,"0/901",""
"GO:1904911","GO:1904911","negative regulation of establishment of RNA localization to telomere",0,"0/901",""
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization",4,"4/901","SREBF1/ADRA2A/ANGPT1/KCNJ11"
"GO:1905098","GO:1905098","negative regulation of guanyl-nucleotide exchange factor activity",0,"0/901",""
"GO:1905227","GO:1905227","negative regulation of adhesion of symbiont to host epithelial cell",0,"0/901",""
"GO:1905256","GO:1905256","negative regulation of RNA binding transcription factor activity",0,"0/901",""
"GO:1905338","GO:1905338","negative regulation of cohesin unloading",0,"0/901",""
"GO:1905385","GO:1905385","negative regulation of protein localization to presynapse",0,"0/901",""
"GO:1905513","GO:1905513","negative regulation of short-term synaptic potentiation",0,"0/901",""
"GO:1905869","GO:1905869","negative regulation of 3'-UTR-mediated mRNA stabilization",0,"0/901",""
"GO:1905953","GO:1905953","negative regulation of lipid localization",5,"5/901","PLA2G10/PLA2R1/CES1/SREBF2/TNF"
"GO:2000326","GO:2000326","negative regulation of nuclear receptor transcription coactivator activity",0,"0/901",""
"GO:2000536","GO:2000536","negative regulation of entry of bacterium into host cell",0,"0/901",""
"GO:0032879","GO:0032879","regulation of localization",171,"171/901","GCLC/SCIN/NOS2/BAIAP3/SELE/SYN1/MAPK8IP2/TENM1/FUZ/RUFY3/CNTN1/SLC11A1/SYT13/FHL1/KCNG1/BAK1/TMSB10/FLT4/KCNQ1/SYNE2/KCNH2/PKP2/ATP2B4/PTPRU/ABCA7/TBC1D1/CTNNA2/TIE1/MAOB/PLA2G10/SREBF1/TMEM38A/TP63/SPAG5/ACACB/CAMSAP3/MAP2/ADCYAP1R1/EPB41L2/MEF2C/C1QTNF3/SEMA5B/OXCT1/GSTP1/ACHE/FXYD3/ICAM1/UNC13D/DDT/NEFH/TSPO/PDGFB/CD40/MYOM1/GPR143/PARD6A/CEMIP/SLC30A4/KCNN4/RETN/DMPK/IL27RA/CAV1/TGFBR1/ENG/TCIRG1/CORO1C/ASIC1/ARHGDIB/LAMA4/SEMA5A/ITGA4/MIIP/APOA1/LRP1/BMP4/ALKBH7/AJUBA/LBP/DPP6/ACE2/DCLK1/SFTPD/NKX2-1/ABHD17C/PMAIP1/MIEN1/DUSP10/NKD2/IGFBP3/SYBU/SLC43A1/ADRA2A/VEGFC/DOCK1/ADAM17/UTRN/PTPRK/DAB2/BMP6/PLA2R1/PID1/ANGPT1/PRKCA/MPV17L/ATP13A2/S100A1/IL6R/CCR5/CYGB/ITGA5/CXCL16/ADAMTS9/NSMF/APBB1/CHP2/STX3/SMAD3/AXL/LGI3/ADRB2/LDB2/KCNS3/FUT3/NETO2/C3AR1/PRNP/FRMD5/IL16/INSM1/PTPRM/VEGFB/MST1/CD34/LPL/KCNE3/SCRIB/LCK/SPATA13/CADM1/ABAT/ADRA2C/STAC3/NR2F2/CD300LF/MAGI2/KCNJ11/PRKAR1B/SLC38A3/EVL/SLC6A9/CACNA1H/SRC/ACSL5/OCLN/MYO1C/ARC/STK39/SCAMP5/CES1/SREBF2/PLPP4/TRIM15/MIR590/MIR23A/GSTM2/TNF/ARHGDIG/CHCHD10/IKBKE/FXYD1"
"GO:0042752","GO:0042752","regulation of circadian rhythm",6,"6/901","ARNTL2/USP2/OPN3/ID2/TOP2A/NKX2-1"
"GO:0043900","GO:0043900","regulation of multi-organism process",4,"4/901","PLA2G10/ARHGDIB/CACNA1H/TRIM15"
"GO:0043903","GO:0043903","regulation of symbiotic process",11,"11/901","LAMP3/CAV1/TOP2A/SFTPD/OASL/POLR2L/APOBEC3B/P4HB/PLSCR1/TRIM15/TNF"
"GO:0048070","GO:0048070","regulation of developmental pigmentation",1,"1/901","ADAMTS9"
"GO:0048518","GO:0048518","positive regulation of biological process",352,"352/901","CFH/GCLC/CYP26B1/CASP10/DLX6/SCIN/NOS2/BAIAP3/TEAD3/SELE/MYLIP/JARID2/MAPK8IP2/TENM1/FUZ/RUFY3/CNTN1/SLC11A1/FHL1/NLRP2/BTN3A1/ARNTL2/IBSP/BAK1/RNF19A/TIMP2/USP2/FLT4/KCNQ1/SYNE2/KCNH2/PKP2/PRDM1/ATP2B4/CREB3L3/PTPRU/ABCA7/SBNO2/CALCRL/CTNNA2/TIE1/NGEF/ASPM/KLF6/FGFR3/MAOB/PLA2G10/SREBF1/PVR/TP63/GRAMD4/FSCN1/SPAG5/ACACB/PAG1/MAP2/LAMP3/HOXA9/ADCYAP1R1/EPB41L2/SLC4A4/MEF2C/IL12RB2/FYB1/PGR/C1QTNF3/TRAF5/SEMA5B/OXCT1/GSTP1/MAPRE3/ACHE/TFAP2C/YPEL3/ICAM1/EFNB1/TGM1/TBX15/UNC13D/DDT/TSPO/PDGFB/CTSG/CD40/MYBL2/NFATC2/PABPC1L/CTSZ/MYOM1/TBL1X/CAB39L/KLF5/OLFM4/NFAT5/ZNF423/CCL22/CCL17/PARD6A/CD276/CEMIP/KCNN4/RETN/IL27RA/PLEKHA4/JAK3/CAV1/WNT2/EPHB6/PTPRZ1/PCOLCE/LHX2/TGFBR1/ENG/GLIS3/ICAM2/RAB34/IL10RA/TCIRG1/POU2AF1/CORO1C/PERP/CCND3/TTK/LY86/SEMA5A/GHR/KNG1/ITGA4/ID2/MYCL/APOA1/HSPH1/RASL11A/SASH3/NR4A1/LRP1/NDP/UNC5CL/BMP4/FOSB/VASP/E2F8/AJUBA/LBP/CBFA2T3/SH3BP4/GADD45G/ACE2/RAB11FIP4/TOP2A/RARA/PIAS3/SFTPD/HAVCR2/MYO1G/NKX2-1/ABHD17C/RPLP1/UACA/SECTM1/ZNF750/PMAIP1/MIEN1/DUSP10/NKD2/MYO10/IGFBP3/SYBU/NFIB/ARID5B/PDCD4/ADRA2A/VEGFC/DOCK1/DIXDC1/PIP4K2A/FOXO1/AKR1C2/RNF144A/ADAM17/ACSL1/UTRN/BANK1/DAB2/BMP6/PLA2R1/PID1/ANGPT1/PRKCA/ENPP3/FZD7/ELMO1/AUTS2/CDC25C/NPM2/RUNX1/ATP13A2/JAML/CD3G/S100A1/ZBTB7B/SHC1/IL6R/PTH1R/ITGA5/CXCL16/GFI1/EN1/MSX1/CDS1/ADAMTS9/TIPARP/APBB2/STK17A/CDCA7L/NSMF/ZNF219/BTNL9/SALL2/PLEKHF1/TMEM100/APBB1/CHP2/NAB2/STX3/SMAD3/TEF/PBX3/GPD1/AXL/LTBP3/CCDC88B/BMP1/FEN1/ADRB2/LDB2/SIX2/FOXA3/FUT3/KNDC1/C3AR1/PRNP/FRMD5/SYNPO/MAL/IL16/ARNT2/SYNPO2/IL17D/C1QA/NDNF/INSM1/VEGFB/MST1/TNFRSF10C/HOXB2/CD34/LPL/CLCF1/KCNE3/SLCO3A1/RNF152/POLR2L/CITED4/TMEM64/SCRIB/RGMA/UBE2E2/CRIP2/LCK/CADM1/ABAT/ADRA2C/SOCS3/SLITRK6/CDCA2/STAC3/PDE6G/NR2F2/P4HB/CD300LF/BCL9L/THBS2/KRT10/EPOR/MAGI2/FPR3/KCNJ11/PRKAR1B/PLA2G2A/PLSCR1/SLC38A3/EVL/EPHB4/CACNA1H/SRC/ACSL5/S100A10/OCLN/MYO1C/TEAD4/C2CD4A/ARC/STK39/SCAMP5/PNP/SUCNR1/ARHGEF15/TOX/CES1/CD3E/PRC1/L1CAM/SREBF2/RASGEF1A/FCGR3A/PLPP4/FOXO6/HLA-DRA/CARD16/MICB/POU5F1/DDR1/TRIM15/HLA-H/MIR590/MIR23A/IGKV5-2/IGLV1-47/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/GSTM2/TENM3/IGLC6/IGHV4-31/TNF/NFAM1/ETV5/CHCHD10/IGKV1D-39/HOXA10/HP/HOXB7/IKBKE/TXNIP/FXYD1/CD24/ACACA"
"GO:0048519","GO:0048519","negative regulation of biological process",286,"286/901","GCLC/CYP26B1/SCIN/NOS2/MYLIP/JARID2/MAPK8IP2/TENM1/ETV7/HHATL/FUZ/RUFY3/SLC11A1/FHL1/NLRP2/GCLM/BAK1/TMSB10/TIMP2/USP2/FLT4/LTBP1/KCNQ1/KCNH2/DCBLD2/PKP2/PRDM1/ATP2B4/PTPRU/ABCA7/SBNO2/CALCRL/CTNNA2/TIE1/NGEF/ASPM/FGFR3/MAOB/PLA2G10/SREBF1/TMEM38A/TP63/GRAMD4/RGS11/ACACB/PAG1/CAMSAP3/MAP2/LAMP3/HOXA9/ADCYAP1R1/PTPRH/MEF2C/PGR/C1QTNF3/SEMA5B/RPS5/GSTP1/ACHE/TFAP2C/PEBP1/ICAM1/TBX15/TSPAN15/SERPIND1/DDT/CYP2D6/TSPO/PDGFB/NFATC2/CTSZ/TBL1X/CAB39L/KLF5/ACP5/ZNF423/CCL17/PARD6A/CEMIP/TUBB4A/RETN/IL27RA/TNNT1/JAK3/CAV1/PTPRZ1/LHX2/TGFBR1/ENG/GLIS3/RNF43/IL10RA/CORO1C/ASIC1/ARHGDIB/ATN1/CCND3/TTK/LAMA4/NUDT12/SEMA5A/KNG1/FNDC4/ID2/PLCL1/MIIP/APOA1/CAMSAP2/NR4A1/LRP1/BMP4/FOSB/IFI6/FGFRL1/PKMYT1/RASL11B/E2F8/AJUBA/RPS4Y1/LBP/CBFA2T3/SH3BP4/SH3BP5/AOC3/TOP2A/RARA/PPP1R1B/PIAS3/DCLK1/SFTPD/HAVCR2/OASL/NKX2-1/ABHD17C/RPLP1/UACA/MIEN1/DUSP10/NKD2/IGFBP3/NFIB/SCGB1A1/SLC43A1/ARID5B/PDCD4/ADRA2A/VEGFC/DIXDC1/FOXO1/ADAM17/PTPRK/BANK1/DAB2/ACMSD/BMP6/PLA2R1/PID1/ANGPT1/PRKCA/ENPP3/FZD7/MPV17L/CDC25C/RUNX1/SIM2/ATP13A2/S100A1/ZBTB7B/SHC1/CCR5/PTH1R/CYGB/ITGA5/BCL6B/GFI1/EN1/MSX1/PTPN13/ALB/ADAMTS9/TIPARP/APBB2/ZNF219/SALL2/APBB1/NAB2/TSC22D4/SMAD3/AXL/FTH1/LTBP3/ADRB2/MT1E/LDB2/IRX1/IRX2/SIX2/ZNF692/RRM2/RPS21/PRNP/FRMD5/ARNT2/IL17D/NDNF/INSM1/PPP1R14B/AGR3/PTPRM/TNFRSF10D/MST1/HOXB2/NRROS/CD34/TNK1/LPL/CLCF1/KCNE3/CCDC85B/RNF152/MYO1D/POLR2L/MYOZ1/ZHX2/APOBEC3B/TMEM64/SCRIB/RGMA/LDOC1/LCK/TCEAL7/ABAT/ADRA2C/DUSP8/SOCS3/NR2F2/DLK1/CD300LF/BCL9L/THBS2/SLIT1/MAGI2/KCNJ11/PRKAR1B/PLSCR1/GSPT2/SYCP2/EVL/SLC6A9/SRC/SERPINA1/KANK2/STMN3/SERPINB2/RPS26/ATAD3A/OCLN/ARC/STK39/SCAMP5/ARHGEF15/CES1/CD3E/SREBF2/FOXO6/COL5A2/CARD16/MICB/POU5F1/DDR1/TRIM15/SERPINB5/MIR621/MIR590/MIR23A/GSTM2/ELFN1/TNF/ARHGDIG/HP/ZBED6/IKBKE/TXNIP/FXYD1/MILR1/CD24"
"GO:0048583","GO:0048583","regulation of response to stimulus",239,"239/901","CFH/GCLC/CYP26B1/CASP10/NOS2/BAIAP3/SELE/JARID2/MAPK8IP2/RHOBTB2/TENM1/FUZ/SLC11A1/GCLM/BTN3A1/BAK1/TIMP2/FLT4/LTBP1/ATP2B4/CREB3L3/PTPRU/ABCA7/SBNO2/CALCRL/COL17A1/CTNNA2/NGEF/ASPM/FGFR3/PVR/TP63/GRAMD4/RGS11/PAG1/ADCYAP1R1/MEF2C/FYB1/C1QTNF3/TRAF5/SEMA5B/OXCT1/GSTP1/PEBP1/YPEL3/ICAM1/UNC13D/TSPAN15/DDT/PDGFB/CTSG/CD40/NFATC2/TBL1X/GPR143/ACP5/NFAT5/ZNF423/CCL22/CCL17/CD276/KCNN4/DMPK/IL27RA/TNNT1/PLEKHA4/JAK3/CAV1/TGFBR1/ENG/RNF43/ICAM2/RAB34/IL10RA/ARHGDIB/CCND3/TTK/LY86/SEMA5A/GHR/KNG1/FNDC4/ITGA4/SIPA1L2/APOA1/CNRIP1/HSPH1/SASH3/LRP1/UNC5CL/BMP4/IFI6/RASL11B/AJUBA/LBP/STARD8/SH3BP4/GADD45G/ACE2/RARA/SFTPD/HAVCR2/MYO1G/NKX2-1/UACA/SECTM1/PMAIP1/DUSP10/NKD2/MYO10/IGFBP3/SYBU/SCGB1A1/LYPD6B/PDCD4/ADRA2A/VEGFC/DOCK1/DIXDC1/PIP4K2A/FOXO1/AKR1C2/ADAM17/UTRN/BANK1/DAB2/BMP6/PLA2R1/PID1/ANGPT1/PRKCA/ENPP3/FZD7/ELMO1/SLA/MPV17L/AUTS2/RUNX1/JAML/CD3G/ZBTB7B/SHC1/IL6R/ITGA5/BCL6B/GFI1/MSX1/PTPN13/BTNL9/PLEKHF1/TMEM100/APBB1/CHP2/STX3/SMAD3/AXL/ADRB2/CTNND2/DLGAP1/NETO2/C3AR1/PRNP/MAL/RCAN2/IL16/IL17D/C1QA/VEGFB/MST1/NRROS/CD34/TNK1/LPL/CLCF1/RNF152/MYOZ1/LYNX1/TMEM64/RGMA/LDOC1/LCK/CADM1/ABAT/ADRA2C/DUSP8/SOCS3/PDE6G/DLK1/P4HB/CD300LF/BCL9L/EPOR/MAGI2/FPR3/PRKAR1B/PLA2G2A/PLSCR1/SLC6A9/SRC/KANK2/STMN3/SERPINB2/OCLN/MYO1C/C2CD4A/ARC/STK39/SUCNR1/CD3E/SREBF2/RASGEF1A/FCGR3A/PLPP4/HLA-DRA/CARD16/MICB/TRIM15/HLA-H/MIR590/MIR23A/IGKV5-2/IGLV1-47/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/GSTM2/NPTXR/IGLC6/IGHV4-31/TNF/NFAM1/ARHGDIG/CHCHD10/IGKV1D-39/IKBKE/CD24"
"GO:0071898","GO:0071898","regulation of estrogen receptor binding",0,"0/901",""
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels",11,"11/901","MYLIP/ABCA7/PLA2G10/APOA1/NPC2/ALB/BMP1/LPL/APOBR/P4HB/PLA2G2A"
"GO:0098676","GO:0098676","modulation of host virulence by virus",0,"0/901",""
"GO:0098900","GO:0098900","regulation of action potential",3,"3/901","PKP2/CAV1/KCNE3"
"GO:0110149","GO:0110149","regulation of biomineralization",6,"6/901","MEF2C/BMP4/BMP6/SMAD3/LTBP3/ADRB2"
"GO:1900046","GO:1900046","regulation of hemostasis",7,"7/901","PDGFB/CAV1/KNG1/PRKCA/CD34/ABAT/SERPINB2"
"GO:1902630","GO:1902630","regulation of membrane hyperpolarization",0,"0/901",""
"GO:1903664","GO:1903664","regulation of asexual reproduction",0,"0/901",""
"GO:1905097","GO:1905097","regulation of guanyl-nucleotide exchange factor activity",0,"0/901",""
"GO:1905255","GO:1905255","regulation of RNA binding transcription factor activity",0,"0/901",""
"GO:0006950","GO:0006950","response to stress",197,"197/901","CFH/GCLC/CYP26B1/NOS2/SELE/MAPK8IP2/SLC11A1/NLRP2/GCLM/BAK1/FLT4/DCBLD2/PRDM1/ATP2B4/GNA15/CREB3L3/SBNO2/CALCRL/PLA2G10/SREBF1/PVR/PANX2/TP63/ACAT1/ADCYAP1R1/MEF2C/C1QTNF3/TRAF5/OXCT1/GSTP1/YPEL3/ICAM1/UNC13D/SERPIND1/DDT/MCM5/TSPO/PDGFB/FOXRED2/CTSG/REC8/CD40/NFATC2/ACP5/NFAT5/CCL22/CCL17/MCM4/KCNN4/IL27RA/JAK3/CAV1/TGFBR1/ICAM2/TCIRG1/ASIC1/LY86/KNG1/FNDC4/ID2/APOA1/HSPH1/LRP1/UNC5CL/ALKBH7/IFI6/E2F8/AJUBA/LBP/CBFA2T3/GADD45G/ACE2/AOC3/TOP2A/SFTPD/HAVCR2/OASL/PMAIP1/DUSP10/SLC39A4/SCGB1A1/HNMT/PDCD4/ADRA2A/VEGFC/DOCK1/FOXO1/ADAM17/PTPRK/PLOD2/BMP6/PLA2R1/PRKCA/ENPP3/PDIA4/FZD7/SLA/CDC25C/CHAF1B/ATP13A2/JAML/ZBTB7B/SHC1/IL6R/CCR5/CYGB/ITGA5/CXCL16/BCL6B/GBP4/MSX1/ALB/APBB1/TSC22D4/SMAD3/AXL/CCDC88B/SCARA3/FEN1/ADRB2/MT1E/FOXA3/MORN4/C3AR1/PRNP/AQP4/IL16/ARNT2/IL17D/C1QA/NDNF/PPP1R14B/VEGFB/NRROS/CD34/MSRB3/TNK1/LPL/RNF152/CD163/AGTRAP/POLR2L/MYOZ1/APOBEC3B/SCRIB/RGMA/UBE2E2/LCK/CADM1/ABAT/ADRA2C/SOCS3/PDIA2/P4HB/FPR3/KCNJ11/PRKAR1B/PLA2G2A/PLSCR1/SLC38A3/EVL/SRC/SERPINA1/SERPINB2/OCLN/MYO1C/C2CD4A/STK39/SCAMP5/SUCNR1/SREBF2/HLA-DRA/CARD16/MICB/POU5F1/DDR1/TRIM15/HLA-H/MIR590/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/GSTM2/IGLC6/IGHV4-31/TNF/NFAM1/ETV5/SELENOP/HP/LYPD8/IKBKE/TXNIP/CD24"
