"","ID","Description","Count","GeneRatio","geneID"
"GO:0048583","GO:0048583","regulation of response to stimulus",479,"479/1731","TP63/CD24/MLC1/IGHV3-35/IGHV3-21/AURKA/IGHV3-11/ADGRA2/SYP/IGF2/VSIR/STK39/ABCD1/RHOV/HLA-DMB/SLIT3/NAMPT/MAP3K21/HHLA2/TSPYL5/ACTN4/CD8B/F11R/ARHGAP26/LY6E/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/TRBV7-9/CD74/IGHV3-72/NTRK2/HDAC1/CDKN2A/SHANK3/JPH1/SWAP70/HTRA1/CXCL13/SPRED1/CTSC/HSPA8/GCH1/RNF213/GNG4/MRAP2/HOMER3/BAIAP3/IGHV3-15/IGHV3-48/IGHV3-7/BIRC3/CXCL12/IL24/SERPINB4/DDX39B/FGD1/MID1/IGKV1D-39/CSF1/EYA1/ITPKB/FAM53B/PKD2/CASQ2/CSF1R/HLA-DRB1/S100A4/PRAME/CCL11/TAGAP/RAC2/NUP210/PLA2G1B/SEMA6D/MUC13/FGFR4/NOX1/BCAR1/DKK3/LLGL2/SPN/PELI1/MAP3K5/IGHV5-51/IGHV3-33/IGLV2-8/SPRY4/MAP3K1/CD96/CTNND1/SRPX/GPR143/SYTL4/ARHGEF2/FOXA2/EFNA5/IGKV1-39/SOX9/JAK3/CDK6/A2M/IFIT1/F2/BST2/BST1/LPXN/WIF1/RAB34/HEY1/CHSY1/LLGL1/IL1RN/VAV1/NOS2/RAD51/DTX1/CD36/JUP/STAP2/STMN3/IGHV2-26/IGHV3-20/MT3/GCLM/HGF/PGC/SNAI2/UNC13B/HLA-A/PIM2/SLC39A14/IGKV2-30/BMP4/ARHGDIG/SLC7A11/DLG5/ITPR1/NCOA7/SFN/VAMP8/AKR1C3/SEMA4A/FCGR3A/CCR1/SHC2/CD79B/SELE/CCL26/TIAM1/SLAMF8/DLC1/SLC2A10/NTN1/IGHV1-3/IGHV4-34/IGHV3-23/IGHV4-28/TPX2/OSCAR/IGFBP4/DUOX1/ARHGAP29/DDIT4/MDFIC/NT5E/HEG1/GALNT11/PRR5L/EPHA7/TMEM14A/BLNK/OPHN1/CEACAM1/MIR25/HLA-H/KAZALD1/SESN1/DDX58/CHRDL1/ARG2/SCTR/GPRC5B/UNC5B/CD3D/DLL1/ERRFI1/UGCG/C4BPB/ITGB3/TRPS1/PRKD1/IRF1/PLEKHA4/PTGER3/CXCL17/LPAR6/SPP1/CTSG/HIF1A/ARHGAP45/DTX3L/CDH5/TLE2/PDE4A/MYLK/SOX17/JAM3/MCU/PPP1R15A/IGHV3-66/SORBS3/CLU/LIF/SKIL/TREM2/CCL3/TRAC/FAS/BCL2L10/UACA/BCAR3/TIMP1/PEA15/CPB2/MIR573/MAGI3/SLAMF6/LMNA/AZGP1/CDKN2B/FOXD1/G0S2/PSMB8/IQGAP3/IL1B/RHBDF1/BAG2/RASAL1/SIPA1L3/CADM4/NFAM1/NUAK1/COL17A1/C5AR1/PRKCQ/DPP4/VEPH1/PRICKLE1/ASCL1/S100A14/IGHV1-18/IGHV3-49/IGHV1-58/TNFRSF10B/SPINK5/GADD45G/SH3BP4/DNASE1L3/AREG/CRYAB/SNX25/MARCO/SEMA4G/CD44/SORBS1/EDNRB/PTPRE/PPARG/HIP1/C2CD4A/PLN/EPS8L3/RBBP8/MEF2C/HLA-DRA/GPR27/HTRA3/INHA/RHOU/EPHA4/BAIAP2L1/CYBA/VEGFB/HAVCR2/HAP1/VASN/SHC1/IL6R/PLAT/CFB/MAML2/CTNNA2/ERBB3/SERPINB2/MYO5A/KANK2/RAB3A/HAMP/S100A7/RASIP1/ARHGDIB/SOD2/IGHV1-24/IFITM1/NLGN3/ALKAL2/MAOA/PTPRT/NUPR1/IRF7/WNT5A/RB1/DUSP6/HCLS1/RFC3/KL/GAS1/EPHB2/MTURN/TRPM4/NEFL/IGKV1D-12/BAMBI/PALM3/EZR/WFS1/PPARGC1A/FABP5/GDPD5/NBL1/MIR135A1/MIR590/ARC/APCDD1L/DAB2/GATA3/VANGL2/TBL1X/ARHGEF5/TNFRSF12A/TRIM22/RASL11B/TXN/KLF4/AOAH/PKN1/TNFAIP6/MAD2L2/MYH9/GZMB/PVR/YAP1/ERBB2/PMAIP1/TSPYL2/LRRC19/CITED1/SH2D1A/IGKV1-12/PEG10/ASPM/ARRDC1/PDGFA/FAM20C/NET1/PLK3/ETS1/NREP/ANXA1/AKAP1/IGHV3-53/TCF21/ATP6V0C/FES/HES1/C1S/LDOC1/WWC1/LIFR/STMN1/HMGN3/CNR1/CD55/WWTR1/IL11/RRAGD/SLC11A1/FPR3/C3AR1/TMEM64/CLEC7A/LYNX1/SHISA2/GDF15/ARPC1B/PXDN/TRAF1/CYTH3/LTBP1/STARD10/SMAD7/MIR221/MUC2/PTPRC/NPDC1/MOAP1/CD1D/CLIC2/MAPK10/PTGS2/TTLL12/C4BPA/PIK3R1/CXCL14/DNAJB1/TMEM204/APOL3/VIL1/DACT3/TNFRSF10A/OVOL2/BMP2/SRMS/IGHV4-61/IGHV1-69/CAVIN3/S1PR1/PTPN6/SASH1/IL18/FOXO1/BTN3A3/TPD52L1/RIPOR2/REN/JUN/ZBTB7B/ACOX2/PDGFRA/GDF11/ECT2/S100A13/RGMA/RMI2/RCAN3/MUC5B/BAIAP2/C1RL/MYB/MAGI2/BTN3A1/HLA-DPA1/TGFB2/HERPUD1/PHPT1/CX3CL1/ABHD6/REG3A/KANK1/ASPN/MAPRE2/SMAD3/MIR23A/SH3GL2/BTNL9/PSD3/SLA/FGF18/CD1A/COL1A2/PRRX1/PROC/IL13RA2/GIPC1/NMI/FGFR2/CD84"
"GO:0071898","GO:0071898","regulation of estrogen receptor binding",0,"0/1731",""
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels",12,"12/1731","SCARB1/LIPC/CD36/CUBN/ACSL3/LIPA/GPIHBP1/CETP/LIPG/VLDLR/MYLIP/APOC1"
"GO:0098676","GO:0098676","modulation of host virulence by virus",0,"0/1731",""
"GO:0098900","GO:0098900","regulation of action potential",9,"9/1731","BIN1/CD36/JUP/GJA5/DSP/FGF12/TRPM4/KCNJ2/CNR1"
"GO:0110149","GO:0110149","regulation of biomineralization",19,"19/1731","PKDCC/SOX9/HEY1/WNT6/BMP4/CCR1/HIF1A/CCL3/MEF2C/COMP/KL/TRPM4/DDR2/FAM20C/ISG15/BMP2/S1PR1/ASPN/SMAD3"
"GO:1900046","GO:1900046","regulation of hemostasis",14,"14/1731","F11R/FOXA2/F2/CD36/CEACAM1/CPB2/PRKCQ/PLAT/SERPINB2/COMP/EPHB2/PDGFA/PDGFRA/PROC"
"GO:1902630","GO:1902630","regulation of membrane hyperpolarization",0,"0/1731",""
"GO:1903664","GO:1903664","regulation of asexual reproduction",0,"0/1731",""
"GO:1905097","GO:1905097","regulation of guanyl-nucleotide exchange factor activity",3,"3/1731","EPHA4/STMN1/RIPOR2"
"GO:1905255","GO:1905255","regulation of RNA binding transcription factor activity",0,"0/1731",""
"GO:0006950","GO:0006950","response to stress",452,"452/1731","TP63/CD24/MLC1/IGHV3-35/IGHV3-21/AURKA/IGHV3-11/SH2D3C/TRPV2/STK39/ABCD1/KIF22/FBXO2/CD83/NAMPT/MAP3K21/ACTN4/LYVE1/F11R/UNC93B1/APOBEC3A/IFI44L/GNAS/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/CPS1/CD74/IGHV3-72/CARMIL1/HDAC1/CDKN2A/HTRA1/CXCL13/SPRED1/CTSC/KCNMA1/HSPA8/MGAT3/GCH1/TONSL/RECQL4/HSPB7/SCARB1/IGHV3-15/IGHV3-48/IGHV3-7/EPB41L4B/NLRP2/ATP1A2/BIRC3/CXCL12/IL24/SERPINB4/DDX39B/MID1/CSF1/EYA1/PKD2/CSF1R/HLA-DRB1/PPBP/CCL11/B3GAT1/PAM/LRRC8A/NUP210/PLA2G1B/MTSS1/MUC13/OASL/NOX1/PANX2/SPN/MAP3K5/IGHV5-51/IGHV3-33/ITPR3/PTGS1/MSRB1/CD96/SRPX/F5/SLC26A6/SYTL4/SIGMAR1/ARHGEF2/FOXA2/JAK3/CDK6/A2M/IFIT1/AQP4/F2/IL17RE/CXCL3/CXCL1/BST2/BST1/IL1RN/RNF112/VAV1/NOS2/RAD51/CD36/IGHV2-26/IGHV3-20/MT3/GCLM/SRPK1/HGF/PGC/SNAI2/PDLIM1/UNC13B/PAPSS2/HLA-A/SLC25A27/MYEF2/SLC7A11/ITPR1/NCOA7/SFN/VAMP8/AKR1C3/GAP43/CCR1/CCNB1/SELE/FNIP2/CCL26/TIAM1/SLAMF8/GSDMB/SERPINA1/IGHV1-3/IGHV4-34/SIGLEC1/IGHV3-23/IGHV4-28/IGFBP4/DUOX1/DDIT4/PXK/MDFIC/NT5E/PRR5L/PLEC/HILPDA/ANXA8/TXNIP/BLNK/CEACAM1/MIR25/HLA-H/SESN1/DDX58/CA9/DOCK8/ARG2/HSPA7/GPRC5B/ELF4/PGK1/ERRFI1/DHCR24/C4BPB/ITGB3/PRKD1/IRF1/RBM24/PON2/RAB23/MCM3/TFPT/PKLR/LYST/GAPDH/MGST1/PTGER3/CXCL17/SPP1/UBA7/CTSG/SUSD6/HIF1A/LAMB2/CYP4F11/DTX3L/CDH5/MYLK/IFI27/BATF/JAM3/PPP1R15A/IGHV3-66/CLU/APOL2/SKIL/VGF/EHD2/TREM2/CCL3/FAS/BCL2L10/TIMP1/PEA15/CPB2/BRINP1/MAGI3/SLAMF6/LIPA/LMNA/CDKN2B/PTGES/MALAT1/PSMB8/CA2/KCND2/IL1B/ALDH3B1/CREB3L4/BAG2/CADM4/NFAM1/NUAK1/C5AR1/PRKCQ/DPP4/SLC39A5/SGK1/S100A14/DOCK9/LRP11/IGHV1-18/IGHV3-49/IGHV1-58/TNFRSF10B/SPINK5/MACROD1/GADD45G/DNASE1L3/DCTPP1/BHLHA15/AREG/CRYAB/DSP/MARCO/CD44/EDNRB/PPARG/SDF2L1/C2CD4A/WDHD1/PCSK1N/RBBP8/MEF2C/MERTK/HLA-DRA/IFITM3/SELENOP/FBXO6/EPHA4/SDC1/CYBA/VEGFB/HAVCR2/VASN/SHC1/CCR5/IL6R/PLAT/FLRT3/GSDMD/CFB/MCM2/ERBB3/SERPINB2/DGKA/NTHL1/COMP/RAB3A/TFPI2/HAMP/S100A7/SOD2/IGHV1-24/TUBB/IFITM1/NUPR1/IRF7/WNT5A/UBE2E2/PLAGL1/RB1/DUSP6/RFC3/EPHB2/MTURN/NEFL/EZR/PLEKHN1/WFS1/SOD3/PPARGC1A/ADCY1/MIR135A1/MIR590/RCSD1/SLC1A3/GATA3/VANGL2/LXN/ARHGEF5/PTPRN/TNFRSF12A/TRIM22/RTP4/TXN/KLF4/AOAH/ACTL6A/PKN1/PLP1/TNFAIP6/NFE2/MAD2L2/MYH9/GZMB/PVR/YAP1/ERBB2/PMAIP1/HP/TSPYL2/LRRC19/CITED1/SH2D1A/PDGFA/NET1/POLR2L/PLK3/ETS1/NREP/ANXA1/TBX3/FANCE/DTL/PLA2G4C/AKAP1/IGHV3-53/RYR1/SHMT2/PPL/FES/C1S/CNR1/CD55/IL1RAP/HYAL1/CDC7/CRISP3/CDC45/ABCC2/RRAGD/RNASET2/SLC11A1/FPR3/ISG15/C3AR1/PTX3/CLEC7A/SSTR2/CXCL5/PXDN/LSP1/LOXL2/TRAF1/SMAD7/MIR221/MUC2/PTPRC/DEFB1/E2F7/MOAP1/CD1D/GNA14/MAPK10/PTGS2/SREBF1/TTLL12/NCF4/C4BPA/PRDX4/PIK3R1/DNAJB1/APOL3/VIL1/MCM10/BMP2/PTGER2/SRMS/MMP2/IGHV4-61/IGHV1-69/FOXA3/TRPM2/RNASE6/PTPN6/SASH1/IL18/FOXO1/TPD52L1/REN/JUN/CD151/ZBTB7B/ACOX2/PDGFRA/ECT2/RGMA/CREB3L2/RMI2/ZFP36L1/FOSL1/MUC5B/C1RL/MYB/HLA-DPA1/TGFB2/HERPUD1/IL32/CX3CL1/REG3A/APOBEC3B/PRF1/GSTM1/KANK1/SMAD3/SCAMP5/DHRS2/SLA/COL1A2/PRRX1/PI3/PROC/NMI/PDIA5/FGFR2/CD84/MPEG1"
"GO:0009605","GO:0009605","response to external stimulus",367,"367/1731","CD24/IGHV3-35/IGHV3-21/IGHV3-11/ADGRA2/CYP24A1/STK39/ABCD1/SLIT3/NAMPT/SATB1/F11R/UNC93B1/APOBEC3A/IFI44L/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/CPS1/CD74/IGHV3-72/SHANK3/SWAP70/HTRA1/CXCL13/CTSC/HSPA8/GCH1/IFI44/SCARB1/IGHV3-15/IGHV3-48/IGHV3-7/NLRP2/ATP1A2/BIRC3/CXCL12/IL24/SERPINB4/MID1/CSF1/ACTA1/NOCT/PKD2/EPHB3/CSF1R/HLA-DRB1/PPBP/CCL11/RAC2/PLA2G1B/STRA6/SEMA6D/MUC13/OASL/BCAR1/SPN/PELI1/MAP3K5/IGHV5-51/IGHV3-33/MAP3K1/MSRB1/CD96/PLP2/SLC26A6/ARHGEF2/FOXA2/EFNA5/SOX9/JAK3/CDK6/A2M/IFIT1/AQP4/F2/CXCL3/CXCL1/BST2/NRXN2/BST1/CHSY1/VAV1/ETV1/NOS2/CD36/KIF5C/JUP/IGHV2-26/IGHV3-20/MT3/GCLM/SRPK1/HGF/PGC/SNAI2/UNC13B/HLA-A/PIM2/BMP4/ALDH1A3/VAMP8/AKR1C3/SEMA4A/GAP43/BHLHE40/CCR1/CCNB1/LAMA3/CD79B/SELE/CCL26/TIAM1/SLAMF8/GSDMB/NTN1/IGHV1-3/IGHV4-34/IGHV3-23/IGHV4-28/DDIT4/NT5E/EPHA7/TXNIP/PLEKHB1/OPHN1/CEACAM1/HLA-H/SESN1/DDX58/ARG2/SCTR/GPRC5B/UNC5B/CUBN/ELF4/ACSL3/C4BPB/ITGB3/TMEM255A/PRKD1/IRF1/EFNA4/PKLR/LYST/GAPDH/MGST1/PTGER3/OPN3/CXCL17/PLXNA1/SPP1/CTSG/NTN4/LAMB2/DTX3L/CDH5/IFI27/BATF/JAM3/GLRB/MCU/TNFRSF11B/IGHV3-66/CLU/VGF/TREM2/CCL3/TRAC/FAS/GRB7/CPB2/PLXNB3/SLAMF6/CNP/CDKN2B/SHC3/PTGES/FOXD1/PSMB8/TUBB3/IL1B/NUAK1/C5AR1/PRKCQ/DPP4/SLC39A5/ASCL1/S100A14/LRP11/IGHV1-18/IGHV3-49/IGHV1-58/TNFRSF10B/SPINK5/MEIS2/DNASE1L3/DCTPP1/BHLHA15/KIF5A/WHRN/MARCO/SEMA4G/TYMP/CD44/EDNRB/PPARG/C2CD4A/BPIFB2/PCSK1N/MEF2C/CMTM7/HLA-DRA/IFITM3/EPHA4/BAIAP2L1/CYBA/VEGFB/HAVCR2/SHC1/CCR5/IL6R/PLAT/FLRT3/GSDMD/CFB/CTNNA2/SERPINB2/KANK2/HAMP/SCN1B/S100A7/EFNA3/IGHV1-24/TUBB/IFITM1/NUPR1/IRF7/WNT5A/FBXL6/ELOVL4/RAB32/RB1/EPHB2/TRPM4/PALM3/EZR/FKBP5/PPARGC1A/NBL1/MIR135A1/MIR590/SLC1A3/GATA3/VANGL2/LIPG/LXN/ARHGEF5/TRIM22/RTP4/KLF4/AOAH/TNFAIP6/RAB38/KCNJ2/GZMB/PVR/ERBB2/PMAIP1/HP/TRAV30/LRRC19/CITED1/SH2D1A/PDGFA/PTPRM/ETS1/ANXA1/HPN/IGHV3-53/SHMT2/PPL/FES/C1S/LDOC1/STMN1/CNR1/CD55/IL1RAP/HYAL1/CRISP3/DPYSL2/ABCC2/RRAGD/RNASET2/SLC11A1/FPR3/ISG15/C3AR1/PTX3/CLEC7A/SSTR2/CXCL5/GDF15/MIR221/MUC2/PTPRC/ACTA2/DEFB1/CD1D/PTGS2/SREBF1/PYGL/TTLL12/C4BPA/VLDLR/PIK3R1/CXCL14/VIL1/GDAP1/TNFRSF10A/BMP2/PTGER2/SRMS/IGHV4-61/IGHV1-69/FOXA3/S1PR1/TRPM2/RNASE6/PTPN6/SASH1/VDR/IL18/FOXO1/RIPOR2/REN/JUN/PDGFRA/UPK1B/RGMA/UNC5C/BCHE/FOSL1/MUC5B/BAIAP2/C1RL/HLA-DPA1/TGFB2/CX3CL1/APBB2/ADAMTS9/REG3A/BSG/APOBEC3B/PRF1/SMAD3/LAMA1/SLA/FGF18/PI3/PROC/NMI/FGFR2/CD84/MPEG1"
"GO:0009607","GO:0009607","response to biotic stimulus",205,"205/1731","CD24/IGHV3-35/IGHV3-21/IGHV3-11/UNC93B1/APOBEC3A/IFI44L/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/CPS1/IGHV3-72/HTRA1/CXCL13/GCH1/IFI44/SCARB1/IGHV3-15/IGHV3-48/IGHV3-7/NLRP2/BIRC3/CXCL12/IL24/SERPINB4/MID1/CSF1/NOCT/CSF1R/HLA-DRB1/PPBP/CCL11/PLA2G1B/MUC13/OASL/SPN/PELI1/MAP3K5/IGHV5-51/IGHV3-33/MSRB1/CD96/SRPX/SLC26A6/ARHGEF2/JAK3/CDK6/A2M/IFIT1/AQP4/F2/CXCL3/CXCL1/BST2/VAV1/NOS2/CD36/IGHV2-26/IGHV3-20/SRPK1/PGC/UNC13B/HLA-A/PIM2/CD79B/SELE/CCL26/SLAMF8/GSDMB/IGHV1-3/IGHV4-34/IGHV3-23/IGHV4-28/DDIT4/TXNIP/CEACAM1/HLA-H/DDX58/ARG2/CUBN/ELF4/C4BPB/TMEM255A/PRKD1/IRF1/LYST/GAPDH/MGST1/CTSG/DTX3L/IFI27/BATF/IGHV3-66/CLU/VGF/TREM2/CCL3/TRAC/SLAMF6/CNP/PTGES/PSMB8/IL1B/C5AR1/S100A14/IGHV1-18/IGHV3-49/IGHV1-58/SPINK5/MARCO/CD44/EDNRB/PPARG/BPIFB2/MEF2C/HLA-DRA/IFITM3/BAIAP2L1/CYBA/HAVCR2/SHC1/CCR5/IL6R/GSDMD/CFB/HAMP/S100A7/IGHV1-24/TUBB/IFITM1/IRF7/WNT5A/PALM3/FKBP5/WFS1/PPARGC1A/GATA3/TRIM22/RTP4/GZMB/PVR/YAP1/PMAIP1/HP/TRAV30/CITED1/SH2D1A/ANXA1/IGHV3-53/SHMT2/FES/C1S/LDOC1/STMN1/CNR1/CD55/IL1RAP/HYAL1/CRISP3/ABCC2/RNASET2/SLC11A1/ISG15/PTX3/CLEC7A/CXCL5/MUC2/PTPRC/ACTA2/DEFB1/CD1D/PTGS2/PYGL/TTLL12/C4BPA/CXCL14/VIL1/BMP2/PTGER2/SRMS/IGHV4-61/IGHV1-69/RNASE6/PTPN6/SASH1/IL18/REN/UPK1B/FOSL1/MUC5B/BAIAP2/C1RL/HLA-DPA1/CX3CL1/ADAMTS9/REG3A/APOBEC3B/PRF1/SLA/PI3/NMI/FGFR2/CD84/MPEG1"
"GO:0009628","GO:0009628","response to abiotic stimulus",125,"125/1731","CD24/MLC1/TRPV2/STK39/NAMPT/TSPYL5/ACTN4/F11R/SHANK3/KCNMA1/HSPA8/ATP1A2/CXCL12/EYA1/ACTA1/PKD2/JUND/CCL11/B3GAT1/PAM/LRRC8A/NUP210/STRA6/NOX1/MAP3K1/ARHGEF2/SOX9/NRXN2/ETV1/NOS2/RAD51/JUP/MT3/SNAI2/PDLIM1/SLC25A27/SLC7A11/ITPR1/BHLHE40/CCNB1/DDIT4/HILPDA/TXNIP/PLEKHB1/CA9/PGK1/ERRFI1/IRF1/PKLR/OPN3/HIF1A/MYLK/VGF/FAS/CPB2/LMNA/MALAT1/PSMB8/CA2/KCND2/IL1B/BAG2/DPP4/ASCL1/LRP11/TNFRSF10B/MEIS2/CRYAB/NMU/WHRN/PPARG/PCSK1N/CYBA/VEGFB/VASN/PLAT/LRRN4/RAB3A/HAMP/NLGN3/FBXL6/ELOVL4/PLEKHN1/SOD3/PPARGC1A/RCSD1/SLC1A3/GATA3/LXN/PPP1R1B/TXN/PKN1/KCNJ2/YAP1/PMAIP1/NET1/PLK3/ETS1/ANXA1/HPN/DTL/RYR1/PPL/HYAL1/ABCC2/LOXL2/PTPRC/MAPK10/PTGS2/PIK3R1/DNAJB1/TNFRSF10A/BMP2/MMP2/TRPM2/FOXO1/RIPOR2/JUN/ECT2/S100A13/ZFP36L1/FOSL1/MYB/TGFB2/SMAD3"
"GO:0009719","GO:0009719","response to endogenous stimulus",194,"194/1731","TP63/CD24/ME1/IGF2/SLIT3/THRB/NAMPT/F11R/CTSB/IER2/GNAS/CPS1/TMEM38B/NTRK2/HDAC1/CLEC3B/HTRA1/CXCL13/SPRED1/ATP1A2/CXCL12/ACTA1/PKD2/CASQ2/JUND/PAM/CIB2/PLA2G1B/FGFR4/KCNQ1/BCAR1/DKK3/SPRY4/MIR200A/SLC26A6/ARHGEF2/EFNA5/SOX9/ZNF106/JAK3/LPXN/IL1RN/NOS2/RAD51/CD36/JUP/MT3/GCLM/SNAI2/SLC39A14/BMP4/AKR1C3/SLC2A10/DDIT4/TXNIP/RUNX3/CEACAM1/SESN1/CHRDL1/ERRFI1/DHCR24/UGCG/PKLR/USP9Y/SPP1/CDH5/TNFRSF11B/SKIL/VGF/TREM2/ACACA/PAQR8/BCAR3/TIMP1/MIR573/CDKN2B/FOXD1/ESRP1/CA2/IL1B/PRKCQ/VEPH1/SLC39A5/ASCL1/SH3BP4/AREG/SNX25/CD44/SORBS1/EDNRB/PTPRE/PPARG/PLN/MEF2C/KHK/HTRA3/EPHA4/SDC1/BAIAP2L1/CYBA/VASN/SHC1/LMO2/FLRT3/CLDN5/MYO5A/KANK2/COMP/WNT5A/FGF12/P2RY2/HCLS1/KL/TRPM4/NEFL/BAMBI/CDC6/EZR/PPARGC1A/NBL1/ADCY1/COL5A2/DAB2/ABCA2/GATA3/PTPRN/RASL11B/KLF4/FERMT2/COL6A1/YAP1/ERBB2/CITED1/PEG10/FAM20C/POLR2L/NREP/ANXA1/HPN/RYR1/TCF21/SHMT2/ATP6V0C/HES1/LDOC1/HYAL1/ABCC2/RRAGD/KLF11/SSTR2/SHISA2/GDF15/ARPC1B/LTBP1/SMAD7/VAMP2/GNA14/PTGS2/SREBF1/PIK3R1/VIL1/OVOL2/BMP2/PAX8/PTGER2/MMP2/ADCY3/TRPM2/ATP1A3/FOXO1/REN/JUN/ZBTB7B/PDGFRA/RGMA/BCHE/ZFP36L1/FOSL1/BAIAP2/MAGI2/TGFB2/REG3A/BSG/KANK1/RAPGEF3/ASPN/SMAD3/MXRA5/SH3GL2/TMEM38A/FGF18/COL1A2/GIPC1/FGFR2"
"GO:0014823","GO:0014823","response to activity",4,"4/1731","GCLM/HIF1A/CYBA/PPARGC1A"
"GO:0014854","GO:0014854","response to inactivity",0,"0/1731",""
"GO:0014874","GO:0014874","response to stimulus involved in regulation of muscle adaptation",1,"1/1731","PPARGC1A"
