"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905314","GO:1905314","semi-lunar valve development","10/1486","37/18866",0.000431755615683996,0.00815461009622515,0.0062498274691371,"SLIT3/STRA6/SOX9/HEY1/SNAI2/BMP4/GJA5/RB1/GATA3/TGFB2",10
"GO:0099173","GO:0099173","postsynapse organization","27/1486","173/18866",0.000476156338659492,0.00896429377122613,0.00687038237165481,"SHANK3/HSPA8/CEL/EPHB3/NRXN2/ZDHHC2/SLC7A11/GAP43/TIAM1/EPHA7/OPHN1/GLRB/TANC2/LZTS3/EPHA4/LRFN4/NLGN3/WNT5A/EPHB2/NEFL/ARC/IL1RAP/KIF1A/ABHD17C/BAIAP2/MAGI2/PTPRD",27
"GO:0072078","GO:0072078","nephron tubule morphogenesis","15/1486","73/18866",0.000482708645785464,0.00905852282395478,0.00694260106944478,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/FOXD1/GATA3/CITED1/TCF21/HES1/BMP2/PAX8/PBX1",15
"GO:0007043","GO:0007043","cell-cell junction assembly","24/1486","147/18866",0.000493945946398345,0.00923978759157288,0.00708152537244374,"ACTN4/F11R/CLDN8/CTNND1/PKP3/JUP/SNAI2/LSR/DLG5/HEG1/AFDN/CDH5/JAM3/IL1B/GJA5/TJP1/CLDN5/PARD6G/SMAD7/PKP1/CLDN10/ECT2/TLN2/CLDN18",24
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","18/1486","97/18866",0.000514939031284245,0.00954103806382675,0.00731240869541884,"VSIR/CD83/SATB1/SPN/JAK3/SEMA4A/RUNX3/ARG2/BATF/SLAMF6/PRKCQ/GATA3/ANXA1/CD55/SMAD7/IL18/ZBTB7B/MYB",18
"GO:1990868","GO:1990868","response to chemokine","18/1486","97/18866",0.000514939031284245,0.00954103806382675,0.00731240869541884,"STK39/SLIT3/CXCL13/CXCL12/PPBP/CCL11/CXCL3/CXCL1/CCR1/CCL26/DOCK8/HIF1A/TREM2/CCL3/CCR5/CXCL5/RIPOR2/CX3CL1",18
"GO:1990869","GO:1990869","cellular response to chemokine","18/1486","97/18866",0.000514939031284245,0.00954103806382675,0.00731240869541884,"STK39/SLIT3/CXCL13/CXCL12/PPBP/CCL11/CXCL3/CXCL1/CCR1/CCL26/DOCK8/HIF1A/TREM2/CCL3/CCR5/CXCL5/RIPOR2/CX3CL1",18
"GO:0002228","GO:0002228","natural killer cell mediated immunity","14/1486","66/18866",0.000525371487404776,0.00965925737298944,0.00740301392081513,"SERPINB4/CD96/VAV1/HLA-A/CEACAM1/LYST/SLAMF6/HAVCR2/TUBB/GZMB/PVR/SH2D1A/PTPN6/IL18",14
"GO:0030072","GO:0030072","peptide hormone secretion","36/1486","257/18866",0.000527010246777608,0.00965925737298944,0.00740301392081513,"NR0B2/BAIAP3/HLA-DRB1/HNF1A/ITPR3/SYTL4/FOXA2/EFNA5/IL1RN/NOS2/ITPR1/CACNA2D2/TIAM1/DOC2B/FAM3D/HIF1A/MCU/VGF/IL1B/DPP4/CPE/NMU/GPR27/NNAT/MYO5A/TRPM4/PTPRN/ANXA1/HMGN3/CNR1/CPT1A/SREBF1/PFKFB2/PAX8/PHPT1/RAPGEF3",36
"GO:0002433","GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","23/1486","139/18866",0.000527918421751771,0.00965925737298944,0.00740301392081513,"IGHV3-11/IGHV4-39/IGHV2-5/IGHV3-13/IGHV3-48/IGHV3-7/IGKV1D-39/IGHV3-33/IGLV2-8/IGKV1-39/VAV1/IGKV2-30/FCGR3A/IGHV4-34/IGHV3-23/IGKV1D-12/IGKV1-12/IGHV3-53/ARPC1B/PTPRC/PIK3R1/IGHV1-69/BAIAP2",23
"GO:0038096","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","23/1486","139/18866",0.000527918421751771,0.00965925737298944,0.00740301392081513,"IGHV3-11/IGHV4-39/IGHV2-5/IGHV3-13/IGHV3-48/IGHV3-7/IGKV1D-39/IGHV3-33/IGLV2-8/IGKV1-39/VAV1/IGKV2-30/FCGR3A/IGHV4-34/IGHV3-23/IGKV1D-12/IGKV1-12/IGHV3-53/ARPC1B/PTPRC/PIK3R1/IGHV1-69/BAIAP2",23
"GO:0001660","GO:0001660","fever generation","5/1486","10/18866",0.000542064704477354,0.00981613777524644,0.00752324964463582,"PTGER3/IL1B/EDNRB/CNR1/PTGS2",5
"GO:0071313","GO:0071313","cellular response to caffeine","5/1486","10/18866",0.000542064704477354,0.00981613777524644,0.00752324964463582,"TMEM38B/CASQ2/PPARGC1A/RYR1/TMEM38A",5
"GO:0090527","GO:0090527","actin filament reorganization","5/1486","10/18866",0.000542064704477354,0.00981613777524644,0.00752324964463582,"BCAR1/MCU/NEDD9/GDPD2/EFS",5
"GO:0043542","GO:0043542","endothelial cell migration","39/1486","286/18866",0.000543198742814662,0.00981613777524644,0.00752324964463582,"ADGRA2/AMOTL1/CXCL13/SPRED1/SCARB1/BCAR1/MIR200A/LPXN/JUP/BMP4/SEMA4A/CEACAM1/ITGB3/PRKD1/HIF1A/CDH5/SRPX2/DPP4/PPARG/MIR196A1/MEF2C/WNT5A/GATA3/KLF4/MYH9/PTPRM/ETS1/ANXA1/NR2F2/LOXL2/MIR221/PTGS2/PRKX/SASH1/SOX18/ADAMTS9/MIR23A/FGF18/GIPC1",39
"GO:2000403","GO:2000403","positive regulation of lymphocyte migration","10/1486","38/18866",0.000545033397222706,0.00981898627919675,0.00752543278497294,"STK39/CXCL13/CXCL12/SPN/DOCK8/CCL3/CD99L2/S100A7/WNT5A/CXCL14",10
