"","ID","Description","Count","GeneRatio","geneID"
"GO:0007586","GO:0007586","digestion",11,"11/1074","HIP1R/WNK4/MUC6/GUCY2C/INAVA/SCT/MOGAT2/CHRM1/PRSS3/PRSS2/PBLD"
"GO:0008340","GO:0008340","determination of adult lifespan",1,"1/1074","TFCP2L1"
"GO:0009561","GO:0009561","megagametogenesis",0,"0/1074",""
"GO:0009791","GO:0009791","post-embryonic development",9,"9/1074","VEGFA/NPPC/CSRNP1/FZD5/MYO1E/FBN1/DHCR7/PPP1R13L/CHST11"
"GO:0009845","GO:0009845","seed germination",0,"0/1074",""
"GO:0010022","GO:0010022","meristem determinacy",0,"0/1074",""
"GO:0010073","GO:0010073","meristem maintenance",0,"0/1074",""
"GO:0010162","GO:0010162","seed dormancy process",0,"0/1074",""
"GO:0016203","GO:0016203","muscle attachment",0,"0/1074",""
"GO:0019827","GO:0019827","stem cell population maintenance",8,"8/1074","LRP5/HNF1B/SOX2/FGF2/BMP7/LDB2/LBH/PAX2"
"GO:0022004","GO:0022004","midbrain-hindbrain boundary maturation during brain development",0,"0/1074",""
"GO:0022005","GO:0022005","midbrain-hindbrain boundary maturation during neural plate development",0,"0/1074",""
"GO:0022404","GO:0022404","molting cycle process",7,"7/1074","SOSTDC1/EGFR/LDB2/FOXE1/FST/LRIG1/GAL"
"GO:0030431","GO:0030431","sleep",1,"1/1074","SLC29A1"
"GO:0030588","GO:0030588","pseudocleavage",0,"0/1074",""
"GO:0031424","GO:0031424","keratinization",14,"14/1074","PCSK6/KRT15/CYP26B1/KRT14/KLK12/KRT16/KRT23/FURIN/SPRR2G/ST14/KRT13/SPRR2D/KRT20/KRT7"
"GO:0032898","GO:0032898","neurotrophin production",2,"2/1074","PCSK6/FURIN"
"GO:0032922","GO:0032922","circadian regulation of gene expression",6,"6/1074","USP2/HNF1B/PER1/MAGED1/NR1D1/RELB"
"GO:0032941","GO:0032941","secretion by tissue",3,"3/1074","WNK4/SCT/CHRM1"
"GO:0033555","GO:0033555","multicellular organismal response to stress",1,"1/1074","MDK"
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance",2,"2/1074","CES3/NPC2"
"GO:0035073","GO:0035073","pupariation",0,"0/1074",""
"GO:0035074","GO:0035074","pupation",0,"0/1074",""
"GO:0035264","GO:0035264","multicellular organism growth",10,"10/1074","STAT5A/GPD2/NPPC/RARG/GRHL2/SH3PXD2B/DHCR7/SPTBN2/PPP1R13L/HOXA5"
"GO:0035265","GO:0035265","organ growth",23,"23/1074","ACACB/PAK1/NDRG4/NPPC/RARG/AGT/FGF2/CXADR/SORBS2/TGFBR3/WT1/COL27A1/SASH3/KCNK2/PIM1/TENM4/S1PR1/BASP1/YBX3/NLGN4X/WWC2/WNT2/DUSP9"
"GO:0035314","GO:0035314","scab formation",0,"0/1074",""
"GO:0035889","GO:0035889","otolith tethering",0,"0/1074",""
"GO:0036363","GO:0036363","transforming growth factor beta activation",2,"2/1074","FURIN/ITGB6"
"GO:0042303","GO:0042303","molting cycle",11,"11/1074","KRT14/KRT16/PER1/SOSTDC1/EGFR/LDB2/FOXE1/PPP1R13L/FST/LRIG1/GAL"
"GO:0043480","GO:0043480","pigment accumulation in tissues",0,"0/1074",""
"GO:0044706","GO:0044706","multi-multicellular organism process",18,"18/1074","VEGFA/P2RX1/TPPP3/PGF/RPL29/FKBP4/AVPR1A/CD38/TGFB3/AGT/MAFF/BSG/JUNB/SH3PXD2B/ITGA2/CLIC5/SLC38A2/GJB2"
"GO:0045494","GO:0045494","photoreceptor cell maintenance",0,"0/1074",""
"GO:0048647","GO:0048647","polyphenic determination",0,"0/1074",""
"GO:0048771","GO:0048771","tissue remodeling",19,"19/1074","LRP5/TCIRG1/DLL4/ABR/FLT4/TPP1/CD38/TGFB3/AGT/SYT7/MDK/EGFR/TMEM119/SYK/MMP14/ACE/S1PR1/F2R/HOXA3"
"GO:0048871","GO:0048871","multicellular organismal homeostasis",53,"53/1074","VEGFA/ACACB/CLDN1/MBP/APLN/MUC6/SCX/PIP/CLDN3/TCIRG1/CXCR4/HSPB1/CYP26B1/ADCY9/ZNF423/DMD/KRT16/AQP3/TPP1/IGF1R/CFTR/CD38/LAMA4/CXADR/INAVA/JAM2/ADCY6/IL20RB/LYZ/EGFR/TMEM119/SASH3/TSHR/SYK/SLN/ADGRF5/LDB2/CMKLR1/GRB10/ZG16B/TRPM8/GPX1/PPP1R13L/S1PR1/GRHL1/NANOS1/IRF4/NR4A3/CORO1A/NR1D1/RAC3/F2R/PBLD"
"GO:0050817","GO:0050817","coagulation",28,"28/1074","P2RX1/MMRN1/TFPI/HSPB1/HBB/PLAUR/SERPINA5/SELP/RAP2B/CD177/HNF4A/ANXA5/GNA15/MAFF/MICAL1/P2RY1/SYK/PRKCB/ITGA2/SERPIND1/COL3A1/RAB27A/VWF/CLIC1/F13A1/FYN/F2R/SERPING1"
"GO:0050879","GO:0050879","multicellular organismal movement",5,"5/1074","DMPK/DMD/TNNT1/JSRP1/MB"
"GO:0051239","GO:0051239","regulation of multicellular organismal process",264,"264/1074","AKT3/MYCL/VEGFA/ATP1B3/RIN2/P2RX1/CHRD/CTSZ/BRSK2/HIP1R/ACACB/KCNJ3/WNK4/STAT5A/DMPK/NCAPG2/TWIST2/BMPR1B/KCNK1/PDE5A/RAB11FIP5/NLGN2/LY96/MBP/PAK1/ITGAX/APLN/SNAP25/GSTP1/TFPI/LRP5/CBLN1/RHOJ/RETN/HRH1/SCX/HNF1B/TNFRSF18/PTPRF/ROBO1/ADRA1B/HEYL/RPS3/IQGAP1/PGF/TCIRG1/DLL4/CXCR4/PAEP/NPNT/RAB25/CCL24/LGALS7B/HRAS/HSPB1/CYP26B1/FKBP4/ZNF423/NDRG4/CCL19/DMD/GPC6/ABR/HERC5/PLAUR/AVPR1A/VEGFD/AQP3/ZAP70/NPPC/CHODL/IL17RD/SIRPA/CD2AP/LPAR1/TWSG1/TPPP/KCND3/PTK7/FLT4/BNC1/NFATC2/STX1A/PER1/MAGED1/TGFB1I1/FURIN/IGF1R/TMEM176A/CD38/TGFB3/PARD6A/RRAS/SELP/TNNT1/RASGRP1/CIB1/RARG/KCNE4/SOX2/AGT/SEMA7A/FGF2/TYROBP/BTK/SYT7/TNFRSF4/FAXDC2/GPR37L1/LPAR3/MCC/LAMA4/SOSTDC1/CXADR/HLA-F/INAVA/JAM2/FZD5/S100A9/TUBB2B/TFAP2A/SCT/IL7R/HES2/ATOH8/TGFBR3/NME1/CSF3/ASPA/ITGB6/KCNIP3/IL34/ADCY6/HNF4A/THPO/IL20RB/COBL/BMP7/IRAK3/ANXA5/BCL6B/TCIM/HSPB6/PLXNA2/SIX1/MDK/AMH/EGFR/IL27RA/MAFF/BDKRB2/WT1/CYB5D2/PLXNB2/TMEM119/LGI4/DCN/HK2/SPON2/TPM1/CLEC7A/SASH3/TMIGD3/P2RY1/RSAD2/KLF13/IL6ST/S1PR2/FBN1/TSHR/SPINT1/SYK/SLN/KCNK2/PRKCB/GRHL2/LBH/HLA-G/PIM1/CMKLR1/ICAM1/CASZ1/PLXNA3/SH3PXD2B/MMP14/GRB10/POU2AF1/PAX2/CACNG4/OSR2/ITGA2/SOX11/PTPRG/TNFSF12/TRPM8/PACSIN1/CCR7/LZTS1/GPX1/GPR68/CD2/IL16/TENM4/LILRB4/BTN3A2/ACE/NPR2/COL3A1/LDLRAD4/LINGO1/STAP1/FST/ABCA1/S1PR1/GRHL1/CYBB/TMEM100/APOLD1/CACNA1D/NPTX2/DNMT1/CLIC1/BASP1/TNFSF13/RACGAP1/SCN4B/IRF4/UBE2L6/NR4A3/NR1D1/YBX3/RGCC/HES6/CHN1/NLGN4X/SEMA4B/CD47/RELB/TCF4/SEMA6B/BCL3/GAL/RTN4R/RAC3/ZEB2/CHRM1/SYT11/TIMP2/CACNB3/GLUL/FYN/WWC2/F2R/MAPT/PBLD/SERPING1/IL2RA/HOXA5/FZD4/WNT2/SPHK1/DUSP9/LAG3/RFLNA"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",154,"154/1074","AKT3/VEGFA/RIN2/ACACB/STAT5A/BMPR1B/PDE5A/NLGN2/LY96/MBP/PAK1/ITGAX/APLN/LRP5/CBLN1/RHOJ/RETN/HRH1/SCX/ROBO1/ADRA1B/HEYL/RPS3/IQGAP1/PGF/CXCR4/PAEP/NPNT/RAB25/CCL24/HRAS/HSPB1/CYP26B1/NDRG4/CCL19/AVPR1A/VEGFD/ZAP70/NPPC/CHODL/LPAR1/TPPP/PTK7/FLT4/BNC1/STX1A/MAGED1/TGFB1I1/FURIN/IGF1R/CD38/TGFB3/RRAS/SELP/RASGRP1/CIB1/AGT/SEMA7A/FGF2/TYROBP/BTK/FAXDC2/GPR37L1/LPAR3/HLA-F/INAVA/FZD5/S100A9/TUBB2B/TFAP2A/SCT/IL7R/ATOH8/TGFBR3/NME1/CSF3/ASPA/IL34/THPO/IL20RB/COBL/BMP7/IRAK3/HSPB6/PLXNA2/SIX1/MDK/EGFR/IL27RA/WT1/CYB5D2/PLXNB2/TMEM119/HK2/SPON2/TPM1/CLEC7A/SASH3/P2RY1/RSAD2/IL6ST/TSHR/SPINT1/SYK/SLN/PRKCB/LBH/HLA-G/PIM1/CMKLR1/ICAM1/PLXNA3/SH3PXD2B/MMP14/GRB10/POU2AF1/PAX2/OSR2/ITGA2/SOX11/TNFSF12/TRPM8/PACSIN1/CCR7/GPR68/CD2/IL16/TENM4/LILRB4/FST/ABCA1/CYBB/TMEM100/CLIC1/BASP1/TNFSF13/IRF4/NR4A3/YBX3/RGCC/TCF4/BCL3/GAL/ZEB2/TIMP2/CACNB3/FYN/F2R/MAPT/IL2RA/HOXA5/FZD4/WNT2/SPHK1"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",104,"104/1074","CHRD/CTSZ/WNK4/NCAPG2/TWIST2/PDE5A/RAB11FIP5/PAK1/APLN/GSTP1/TFPI/LRP5/CBLN1/HNF1B/ROBO1/DLL4/PAEP/LGALS7B/FKBP4/ZNF423/ABR/HERC5/PLAUR/AVPR1A/NPPC/IL17RD/SIRPA/CD2AP/LPAR1/TWSG1/NFATC2/FURIN/TMEM176A/CD38/TGFB3/TNNT1/CIB1/RARG/SOX2/AGT/SEMA7A/FGF2/TYROBP/BTK/TNFRSF4/GPR37L1/MCC/LAMA4/SOSTDC1/CXADR/HLA-F/JAM2/SCT/NME1/ADCY6/IL20RB/BMP7/IRAK3/ANXA5/MDK/AMH/EGFR/WT1/TMEM119/DCN/KLF13/S1PR2/FBN1/KCNK2/GRHL2/HLA-G/CMKLR1/PLXNA3/PAX2/SOX11/PTPRG/CCR7/GPR68/LILRB4/NPR2/COL3A1/LDLRAD4/LINGO1/STAP1/DNMT1/UBE2L6/NR1D1/YBX3/RGCC/NLGN4X/SEMA4B/RELB/SEMA6B/BCL3/RTN4R/SYT11/CACNB3/WWC2/F2R/PBLD/SERPING1/HOXA5/LAG3/RFLNA"
"GO:0055046","GO:0055046","microgametogenesis",0,"0/1074",""
"GO:0055127","GO:0055127","vibrational conductance of sound to the inner ear",0,"0/1074",""
"GO:0060384","GO:0060384","innervation",2,"2/1074","GABRB3/LRIG1"
"GO:0071684","GO:0071684","organism emergence from protective structure",2,"2/1074","ASF1B/FBLL1"
"GO:0071827","GO:0071827","plasma lipoprotein particle organization",3,"3/1074","AGT/PLA2G10/ABCA1"
"GO:0080189","GO:0080189","primary growth",0,"0/1074",""
"GO:0090130","GO:0090130","tissue migration",31,"31/1074","AKT3/VEGFA/RIN2/STAT5A/RHOJ/ROBO1/DLL4/RAB25/HSPB1/S100A2/ANLN/KRT16/FLT4/RRAS/CIB1/AGT/FGF2/MCC/ATOH8/DCN/GRHL2/ITGA2/PTPRG/TNFSF12/GPX1/NANOS1/RGCC/ZEB2/GLUL/PRSS3/PBLD"
"GO:0090664","GO:0090664","response to high population density",0,"0/1074",""
"GO:0097167","GO:0097167","circadian regulation of translation",1,"1/1074","PER1"
"GO:0097207","GO:0097207","bud dormancy process",0,"0/1074",""
"GO:0097242","GO:0097242","amyloid-beta clearance",2,"2/1074","IGF1R/ITGAM"
"GO:1990110","GO:1990110","callus formation",0,"0/1074",""
"GO:0007568","GO:0007568","aging",25,"25/1074","TFCP2L1/AKT3/AURKB/CLDN1/RETN/HRAS/KRT14/KRT16/YPEL3/TGFB3/AGT/ENO3/AMH/DCN/P2RY1/HMGA1/HLA-G/ICAM1/PAX2/TYMS/BCL2L12/GJB2/TIMP2/SERPING1/NEK6"
"GO:0007571","GO:0007571","age-dependent general metabolic decline",0,"0/1074",""
"GO:0009653","GO:0009653","anatomical structure morphogenesis",221,"221/1074","TFCP2L1/HIF3A/AKT3/VEGFA/FAT1/RIN2/TRIO/CHRD/CTSZ/BRSK2/LY6H/WNK4/COL11A1/RIPK4/BMPR1B/DYSF/MBP/PAK1/ITGAX/APLN/LRP5/CBLN1/FLRT1/RHOJ/SCX/HNF1B/SYNE4/CCL13/ARHGAP24/CPM/ROBO1/CLDN3/HEYL/NCAM1/SERPINH1/IQGAP1/PGF/TCIRG1/DLL4/CXCR4/NPNT/RAB25/CCL24/EPHB6/HRAS/HSPB1/CYP26B1/TPD52/NDRG4/GPC6/ABR/KRT16/ALCAM/VEGFD/AQP3/NPPC/CHODL/CSRNP1/LPAR1/PALM/TWSG1/TPPP/TMOD2/PTK7/FLT4/HOXB6/NFATC2/MAGED1/TGFB1I1/FURIN/MFGE8/TGFB3/PARD6A/RRAS/TNNT1/JAG2/CIB1/RARG/EGFL7/SOX2/AGT/SEMA7A/FGF2/PTPN14/TYROBP/CXCR3/TM4SF1/POF1B/LPAR3/SOSTDC1/JAM2/FZD5/FOXF2/TUBB2B/TFAP2A/PITX1/IL7R/MATN2/ATOH8/BTBD3/HOXC8/PLA2G10/TGFBR3/MYO1E/UGT8/HNF4A/COBL/BMP7/S100A6/HSPB6/PLXNA2/ST14/MMP15/SIX1/MDK/AMH/EGFR/CYP7B1/WT1/PLXNB2/COL27A1/TMEM119/TLE1/TMIE/DCN/HK2/ANOS1/TPM1/BSG/JUNB/MDFI/HOXD11/P2RY1/CTNND2/FBN1/SPINT1/SYK/SOX7/ADGRF5/ITGB5/NES/PRKCB/GRHL2/IER3/HLA-G/PIM1/CNTNAP2/ICAM1/PLXNA3/SH3PXD2B/MMP14/GRB10/DOK5/FOXE1/PAX2/OSR2/ITGA2/SOX11/DCDC2/TNFSF12/PACSIN1/LZTS1/GPX1/RND1/SPTBN2/PPP1R13L/HOXD10/HOPX/CHST11/TENM4/EPS8/COL3A1/WEE1/LINGO1/SDK2/SFTPB/DLG3/LMO4/FST/S1PR1/CYBB/TMEM100/PHLDA3/APOLD1/RCC2/NDP/BASP1/DSCAML1/NR4A3/CORO1A/RGCC/OLFM4/LRIG1/CHN1/PIK3CD/ALDH1A2/SPINT2/SEMA4B/SEMA6B/BCL3/RTN4R/VSTM2L/RAC3/ZEB2/FRAS1/DOCK10/GLUL/FYN/SCGB3A1/F2R/MAPT/PLXDC1/SVEP1/HOXA5/FZD4/HOXA3/CD248/WNT2/SPHK1/GREM2/RFLNA"
"GO:0009838","GO:0009838","abscission",1,"1/1074","AURKB"
"GO:0009847","GO:0009847","spore germination",0,"0/1074",""
"GO:0010014","GO:0010014","meristem initiation",0,"0/1074",""
"GO:0021700","GO:0021700","developmental maturation",25,"25/1074","TFCP2L1/VEGFA/ABHD2/PABPC1L/PAEP/CCL19/NPPC/PALM/BNC1/CFTR/BTK/FZD5/LGI4/CLEC7A/CNTNAP2/PAX2/TYMS/RND1/NPR2/S1PR1/ALDH1A2/GAL/RAC3/HOXA5/RFLNA"
"GO:0022611","GO:0022611","dormancy process",0,"0/1074",""
"GO:0031128","GO:0031128","developmental induction",4,"4/1074","ROBO1/FZD5/SIX1/WNT2"
"GO:0043696","GO:0043696","dedifferentiation",1,"1/1074","OLFM2"
"GO:0043934","GO:0043934","sporulation",0,"0/1074",""
"GO:0044111","GO:0044111","development involved in symbiotic interaction",0,"0/1074",""
"GO:0048532","GO:0048532","anatomical structure arrangement",3,"3/1074","TFAP2A/PLXNA3/PAX2"
"GO:0048589","GO:0048589","developmental growth",58,"58/1074","VEGFA/ACACB/STAT5A/NCAPG2/BMPR1B/DYSF/PAK1/FLRT1/HNF1B/IQGAP1/GPD2/CXCR4/NDRG4/ALCAM/NPPC/PTK7/RARG/SOX2/AGT/SEMA7A/FGF2/LPAR3/CXADR/SORBS2/TGFBR3/ENO3/COBL/SIX1/MDK/WT1/COL27A1/SASH3/KCNK2/GRHL2/PIM1/PLXNA3/SH3PXD2B/TYMS/GPX1/DHCR7/SPTBN2/PPP1R13L/CHST11/TENM4/S1PR1/BASP1/YBX3/NLGN4X/SEMA4B/SEMA6B/RTN4R/ZEB2/WWC2/MAPT/HOXA5/WNT2/DUSP9/GINS1"
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis",97,"97/1074","HIF3A/AKT3/VEGFA/CHRD/COL11A1/DYSF/ITGAX/APLN/CBLN1/RHOJ/SCX/HNF1B/ARHGAP24/ROBO1/HEYL/PGF/TCIRG1/DLL4/CXCR4/CCL24/HSPB1/VEGFD/TWSG1/TPPP/TMOD2/PTK7/FLT4/NFATC2/FURIN/MFGE8/RRAS/TNNT1/CIB1/RARG/EGFL7/SOX2/AGT/FGF2/PTPN14/TYROBP/CXCR3/TM4SF1/JAM2/FZD5/TFAP2A/ATOH8/TGFBR3/UGT8/COBL/BMP7/HSPB6/PLXNA2/ST14/MMP15/SIX1/MDK/WT1/PLXNB2/DCN/HK2/TPM1/JUNB/SPINT1/SYK/SOX7/ITGB5/PRKCB/GRHL2/HLA-G/PIM1/MMP14/PAX2/ITGA2/SOX11/TNFSF12/GPX1/HOPX/TENM4/SDK2/LMO4/S1PR1/CYBB/TMEM100/APOLD1/NR4A3/RGCC/ALDH1A2/SPINT2/BCL3/ZEB2/GLUL/SCGB3A1/PLXDC1/HOXA5/HOXA3/WNT2/SPHK1"
"GO:0048856","GO:0048856","anatomical structure development",429,"429/1074","TFCP2L1/HIF3A/ARVCF/AKT3/MYCL/VEGFA/USP2/FAT1/MAOB/RIN2/GNG8/TRIO/CHRD/AURKB/CTSZ/BRSK2/HIP1R/ACACB/TRAF4/LY6H/WNK4/STAT5A/MSLN/PLLP/COL11A1/DMPK/NCAPG2/RIPK4/TWIST2/FHL3/BMPR1B/PDE5A/DYSF/NLGN2/LDHA/CLDN1/MBP/PAK1/PCSK6/ITGAX/ABHD2/NID1/APLN/SNAP25/GSTP1/PABPC1L/LRP5/CBLN1/FLRT1/GLIS2/PTPRU/CCL17/RHOJ/ASF1B/RETN/SCX/HNF1B/TNFRSF18/TPPP3/AATK/SYNE4/CCL13/ARHGAP24/CPM/PTPRF/ROBO1/CLDN3/MELK/CKB/HEYL/KLF15/NCAM1/SERPINH1/IQGAP1/MCTP2/PGF/GPD2/TCIRG1/PITPNM1/GADD45B/DLL4/CXCR4/SLC29A1/KRT15/PAEP/NPNT/VAMP5/RAB25/OXCT1/CCL24/EPHB6/HRAS/HSPB1/MAMSTR/CYP26B1/RPL29/TPD52/ADCY9/FKBP4/ZNF423/NDRG4/OVOL1/CCL19/DMD/PSPH/GPC6/TENT5C/ANLN/ABR/KRT14/KLK12/KRT16/MYO7B/AVPR1A/PCDH19/ALCAM/VEGFD/AQP3/GABRB3/NAV1/ZAP70/SERPINA5/TUBB2A/NPPC/COL6A3/PBXIP1/CHODL/IL17RD/CSRNP1/LPAR1/RPS4X/TFDP1/PALM/LOXL1/TWSG1/TPPP/TMOD2/BMP8B/DNPH1/PTK7/FLT4/TPP1/BNC1/KRT23/HOXB6/RNF43/NFATC2/MAGED1/TGFB1I1/FURIN/MFGE8/RHCG/IGF1R/CFTR/TMEM176A/CD38/ASPRV1/TGFB3/PARD6A/RRAS/TNNT1/NXN/RASGRP1/JAG2/CIB1/SLC24A3/OLFM2/RARG/EGFL7/SPRR2G/SOX2/AGT/ASTN1/SEMA7A/FGF2/PTPN14/TYROBP/CXCR3/BTK/PDE2A/FAXDC2/DPCD/GPR37L1/TM4SF1/POF1B/KRTDAP/LPAR3/LAMA4/SOSTDC1/CXADR/JAM2/SORBS2/PDLIM3/FZD5/FOXF2/S100A9/TUBB2B/TFAP2A/PITX1/SCT/IL7R/HES2/MATN2/ATOH8/BTBD3/HOXC8/PLA2G10/TGFBR3/POMGNT2/NME1/CSF3/RAPGEFL1/ASPA/ENO3/IL34/PRR15/ERG/MYO1E/LTBP4/UGT8/ADCY6/HNF4A/THPO/COBL/BMP7/IRAK3/S100A6/TCIM/HSPB6/PLXNA2/ST14/MMP15/SIX1/HSPA2/MDK/AMH/EGFR/APRT/IL27RA/CYP7B1/MAFF/LY6D/WT1/CYB5D2/PLXNB2/COL27A1/TMEM119/TLE1/DHTKD1/LGI4/TMIE/DCN/HK2/HERC6/ANOS1/HAPLN3/TPM1/BSG/CLEC7A/KRT13/SASH3/JUNB/CHAC1/MDFI/HOXD11/P2RY1/RSAD2/KLF13/ITGAM/IL6ST/S1PR2/CTNND2/FBN1/SPINT1/SYK/SOX7/KCNK2/ADGRF5/ITGB5/NES/PRKCB/LDB2/GRHL2/LBH/SPRR2D/IER3/HLA-G/PIM1/MPZ/CMKLR1/CNTNAP2/ICAM1/CASZ1/PLXNA3/SH3PXD2B/MMP14/GRB10/DOK5/FOXE1/POU2AF1/PAX2/WDR62/OSR2/EDIL3/ITGA2/TYMS/SOX11/PTPRG/DCDC2/TNFSF12/PACSIN1/CCR7/LZTS1/MB/MMP11/GPX1/RND1/DHCR7/SPTBN2/PPP1R13L/GPR68/HPCA/HOXD10/CD2/HOPX/CHST11/KRT20/TENM4/EPS8/LILRB4/ACE/BTG2/BAG3/NPR2/SLC4A7/COL3A1/WEE1/LDLRAD4/LINGO1/STAP1/SDK2/VCAN/SFTPB/CRABP1/DLG3/PCNA/LMO4/FST/SYPL2/S1PR1/GRHL1/CYBB/SLC38A2/GJB2/TMEM100/PHLDA3/APOLD1/RRS1/RCC2/DNMT1/NANOS1/FBLL1/NDP/BASP1/TNFSF13/RACGAP1/DSCAML1/IRF4/NCAM2/IRF2BPL/NR4A3/CORO1A/NR1D1/YBX3/RGCC/OLFM4/LRIG1/HES6/ADGRL2/CHN1/PIK3CD/ALDH1A2/SPINT2/NLGN4X/SEMA4B/SLCO4C1/IGFBP3/RELB/TCF4/SEMA6B/BCL3/PLOD1/GAL/ATP11A/RTN4R/RBM38/VSTM2L/RAC3/CDH1/ZEB2/CXXC4/CHRM1/TIMP2/FRAS1/DOCK10/GLUL/FYN/KRT7/SCGB3A1/F2R/MAPT/PLXDC1/PBLD/IL2RA/PLK4/SVEP1/HOXA5/FZD4/HOXA13/HOXA3/CD248/WNT2/SPHK1/GJC3/DUSP9/LAG3/GREM2/GINS1/RFLNA"
"GO:0050793","GO:0050793","regulation of developmental process",225,"225/1074","AKT3/MYCL/VEGFA/DLK2/RIN2/TRIO/CHRD/CTSZ/BRSK2/ACACB/STAT5A/DMPK/NCAPG2/TWIST2/BMPR1B/PDE5A/NLGN2/MBP/PAK1/ITGAX/SNAP25/LRP5/CBLN1/CCL17/RHOJ/RETN/SCX/HNF1B/TNFRSF18/CCL13/PTPRF/ROBO1/CLDN3/HEYL/IQGAP1/PGF/TCIRG1/DLL4/CXCR4/PAEP/NPNT/CCL24/HSPB1/MAMSTR/CYP26B1/FKBP4/NDRG4/CCL19/GPC6/ABR/VEGFD/AQP3/ZAP70/NPPC/CHODL/IL17RD/LPAR1/PALM/TWSG1/TPPP/PTK7/FLT4/BNC1/NFATC2/MAGED1/YPEL3/TGFB1I1/TMEM176A/CD38/TGFB3/PARD6A/RRAS/RASGRP1/CIB1/OLFM2/RARG/SOX2/AGT/SEMA7A/FGF2/TYROBP/BTK/FAXDC2/GPR37L1/LPAR3/LAMA4/SOSTDC1/CXADR/JAM2/FZD5/S100A9/TUBB2B/TFAP2A/IL7R/HES2/ATOH8/PLA2G10/TGFBR3/NME1/CSF3/ASPA/IL34/LTBP4/ADCY6/HNF4A/THPO/COBL/BMP7/IRAK3/BCL6B/TCIM/HSPB6/PLXNA2/CCDC3/MEDAG/SIX1/MDK/AMH/EGFR/IL27RA/MAFF/WT1/CYB5D2/PLXNB2/TMEM119/LGI4/DCN/HK2/TPM1/CLEC7A/SASH3/P2RY1/KLF13/IL6ST/S1PR2/FBN1/SPINT1/SYK/KCNK2/PRKCB/GRHL2/LBH/HMGA1/HLA-G/PIM1/CMKLR1/ICAM1/CASZ1/PLXNA3/SH3PXD2B/MMP14/PAX2/OSR2/SOX11/PTPRG/TNFSF12/PACSIN1/LZTS1/BCL2L12/MMP11/GPX1/RND1/PPP1R13L/GPR68/CD2/HOPX/TENM4/EPS8/LILRB4/ACE/NPR2/COL3A1/LDLRAD4/LINGO1/STAP1/LMO4/FST/ABCA1/S1PR1/GRHL1/CYBB/TMEM100/APOLD1/RCC2/DNMT1/CLIC1/BASP1/TNFSF13/RACGAP1/IRF4/NR4A3/CORO1A/NR1D1/YBX3/RGCC/OLFM4/HES6/CHN1/SEMA4B/IGFBP3/TCF4/SEMA6B/GAL/RTN4R/RBM38/RAC3/ZEB2/CHRM1/TIMP2/GLUL/FYN/WWC2/C1QL4/SCGB3A1/MAPT/PBLD/IL2RA/HOXA5/FZD4/WNT2/SPHK1/DUSP9/LAG3/RFLNA/NEK6"
"GO:0051093","GO:0051093","negative regulation of developmental process",80,"80/1074","AKT3/VEGFA/TRIO/CHRD/CTSZ/NCAPG2/TWIST2/PAK1/LRP5/CBLN1/CCL17/HNF1B/ROBO1/DLL4/PAEP/FKBP4/ABR/NPPC/IL17RD/LPAR1/TWSG1/NFATC2/TGFB1I1/TMEM176A/CD38/CIB1/RARG/SOX2/AGT/SEMA7A/GPR37L1/SOSTDC1/CXADR/JAM2/NME1/ADCY6/BMP7/MDK/AMH/EGFR/WT1/TMEM119/DCN/KLF13/FBN1/KCNK2/GRHL2/LBH/HLA-G/PLXNA3/PAX2/SOX11/PTPRG/BCL2L12/MMP11/GPR68/HOPX/LILRB4/NPR2/COL3A1/LDLRAD4/LINGO1/STAP1/FST/ABCA1/RCC2/DNMT1/NR1D1/YBX3/RGCC/SEMA4B/SEMA6B/RTN4R/WWC2/C1QL4/MAPT/PBLD/HOXA5/LAG3/RFLNA"
